scheme,phase_pair,phase_pair_order,group_id,group_label,prior_present_total,continue_count,drop_count,retention_rate,drop_rate_given_prior_presence,interpretation_status
unit_basin,Jo->Ya,2,B_830304_88,荒川 / basin 88,24,2,22,0.08333333333333333,0.9166666666666666,eligible
unit_basin,Jo->Ya,2,B_830304_98,荒川 / basin 98,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_10,多摩川 / basin 10,21,6,15,0.2857142857142857,0.7142857142857143,eligible
unit_basin,Jo->Ya,2,B_830305_101,多摩川 / basin 101,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_12,多摩川 / basin 12,18,6,12,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_13,多摩川 / basin 13,9,3,6,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_14,多摩川 / basin 14,37,6,31,0.16216216216216217,0.8378378378378378,eligible
unit_basin,Jo->Ya,2,B_830305_16,多摩川 / basin 16,14,1,13,0.07142857142857142,0.9285714285714286,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_17,多摩川 / basin 17,96,7,89,0.07291666666666667,0.9270833333333334,eligible
unit_basin,Jo->Ya,2,B_830305_18,多摩川 / basin 18,100,7,93,0.07,0.93,eligible
unit_basin,Jo->Ya,2,B_830305_19,多摩川 / basin 19,24,0,24,0,1,eligible
unit_basin,Jo->Ya,2,B_830305_2,多摩川 / basin 2,10,5,5,0.5,0.5,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_20,多摩川 / basin 20,13,1,12,0.07692307692307693,0.9230769230769231,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_21,多摩川 / basin 21,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_22,多摩川 / basin 22,198,7,191,0.03535353535353535,0.9646464646464646,eligible
unit_basin,Jo->Ya,2,B_830305_23,多摩川 / basin 23,160,9,151,0.05625,0.94375,eligible
unit_basin,Jo->Ya,2,B_830305_24,多摩川 / basin 24,7,0,7,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_25,多摩川 / basin 25,10,1,9,0.1,0.9,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_26,多摩川 / basin 26,6,0,6,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_27,多摩川 / basin 27,6,2,4,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_28,多摩川 / basin 28,180,8,172,0.044444444444444446,0.9555555555555556,eligible
unit_basin,Jo->Ya,2,B_830305_29,多摩川 / basin 29,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_3,多摩川 / basin 3,9,2,7,0.2222222222222222,0.7777777777777778,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_30,多摩川 / basin 30,172,16,156,0.09302325581395349,0.9069767441860465,eligible
unit_basin,Jo->Ya,2,B_830305_31,多摩川 / basin 31,3,0,3,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_32,多摩川 / basin 32,7,1,6,0.14285714285714285,0.8571428571428571,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_33,多摩川 / basin 33,31,1,30,0.03225806451612903,0.967741935483871,eligible
unit_basin,Jo->Ya,2,B_830305_34,多摩川 / basin 34,33,3,30,0.09090909090909091,0.9090909090909091,eligible
unit_basin,Jo->Ya,2,B_830305_35,多摩川 / basin 35,63,12,51,0.19047619047619047,0.8095238095238095,eligible
unit_basin,Jo->Ya,2,B_830305_36,多摩川 / basin 36,48,4,44,0.08333333333333333,0.9166666666666666,eligible
unit_basin,Jo->Ya,2,B_830305_37,多摩川 / basin 37,6,3,3,0.5,0.5,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_38,多摩川 / basin 38,5,1,4,0.2,0.8,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_39,多摩川 / basin 39,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_40,多摩川 / basin 40,59,17,42,0.288135593220339,0.711864406779661,eligible
unit_basin,Jo->Ya,2,B_830305_41,多摩川 / basin 41,8,4,4,0.5,0.5,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_42,多摩川 / basin 42,21,0,21,0,1,eligible
unit_basin,Jo->Ya,2,B_830305_43,多摩川 / basin 43,45,4,41,0.08888888888888889,0.9111111111111111,eligible
unit_basin,Jo->Ya,2,B_830305_44,多摩川 / basin 44,14,1,13,0.07142857142857142,0.9285714285714286,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_46,多摩川 / basin 46,71,1,70,0.014084507042253521,0.9859154929577465,eligible
unit_basin,Jo->Ya,2,B_830305_47,多摩川 / basin 47,1,1,0,1,0,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_48,多摩川 / basin 48,18,5,13,0.2777777777777778,0.7222222222222222,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_49,多摩川 / basin 49,3,0,3,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_5,多摩川 / basin 5,5,0,5,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_50,多摩川 / basin 50,5,1,4,0.2,0.8,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_51,多摩川 / basin 51,6,0,6,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_52,多摩川 / basin 52,5,0,5,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_55,多摩川 / basin 55,4,0,4,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_56,多摩川 / basin 56,10,2,8,0.2,0.8,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_57,多摩川 / basin 57,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_58,多摩川 / basin 58,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_62,多摩川 / basin 62,16,0,16,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_64,多摩川 / basin 64,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_66,多摩川 / basin 66,4,0,4,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_67,多摩川 / basin 67,3,0,3,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_68,多摩川 / basin 68,8,0,8,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_69,多摩川 / basin 69,5,0,5,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_70,多摩川 / basin 70,7,0,7,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_71,多摩川 / basin 71,1,1,0,1,0,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_72,多摩川 / basin 72,10,0,10,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_73,多摩川 / basin 73,5,0,5,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_74,多摩川 / basin 74,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_75,多摩川 / basin 75,14,1,13,0.07142857142857142,0.9285714285714286,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_76,多摩川 / basin 76,3,0,3,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_77,多摩川 / basin 77,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_78,多摩川 / basin 78,4,0,4,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_79,多摩川 / basin 79,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_8,多摩川 / basin 8,19,6,13,0.3157894736842105,0.6842105263157895,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_80,多摩川 / basin 80,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_81,多摩川 / basin 81,8,0,8,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_82,多摩川 / basin 82,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_83,多摩川 / basin 83,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_84,多摩川 / basin 84,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_87,多摩川 / basin 87,3,0,3,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_88,多摩川 / basin 88,3,0,3,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_89,多摩川 / basin 89,2,0,2,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_9,多摩川 / basin 9,1,0,1,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_90,多摩川 / basin 90,15,0,15,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_91,多摩川 / basin 91,9,0,9,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_92,多摩川 / basin 92,4,0,4,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830305_98,多摩川 / basin 98,13,0,13,0,1,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830306_16,鶴見川 / basin 16,134,16,118,0.11940298507462686,0.8805970149253731,eligible
unit_basin,Jo->Ya,2,B_830306_17,鶴見川 / basin 17,9,2,7,0.2222222222222222,0.7777777777777778,low_n_descriptive_only
unit_basin,Jo->Ya,2,B_830306_19,鶴見川 / basin 19,23,1,22,0.043478260869565216,0.9565217391304348,eligible
unit_basin,Jo->Ya,2,B_830306_20,鶴見川 / basin 20,314,44,270,0.14012738853503184,0.8598726114649682,eligible
unit_basin,Jo->Ya,2,B_830306_21,鶴見川 / basin 21,59,7,52,0.11864406779661017,0.8813559322033898,eligible
unit_basin,Jo->Ya,2,B_unknown_0,古川・目黒川・立会川・呑川 / basin 0,230,40,190,0.17391304347826086,0.8260869565217391,eligible
unit_basin,Ko->Na,4,B_130000_1,名称不明 / basin 1,12,4,8,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Ko->Na,4,B_130000_4,名称不明 / basin 4,12,4,8,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Ko->Na,4,B_130000_5,名称不明 / basin 5,29,16,13,0.5517241379310345,0.4482758620689655,eligible
unit_basin,Ko->Na,4,B_130000_6,名称不明 / basin 6,8,3,5,0.375,0.625,low_n_descriptive_only
unit_basin,Ko->Na,4,B_140013_17,境川 / basin 17,66,53,13,0.803030303030303,0.19696969696969696,eligible
unit_basin,Ko->Na,4,B_140013_19,境川 / basin 19,2,2,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_345,利根川 / basin 345,1,1,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_347,利根川 / basin 347,6,4,2,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_389,利根川 / basin 389,1,1,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_390,利根川 / basin 390,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_393,利根川 / basin 393,2,0,2,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_427,利根川 / basin 427,7,4,3,0.5714285714285714,0.42857142857142855,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_478,利根川 / basin 478,10,3,7,0.3,0.7,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830303_517,利根川 / basin 517,8,4,4,0.5,0.5,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_11,荒川 / basin 11,2,0,2,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_120,荒川 / basin 120,21,18,3,0.8571428571428571,0.14285714285714285,eligible
unit_basin,Ko->Na,4,B_830304_15,荒川 / basin 15,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_16,荒川 / basin 16,8,5,3,0.625,0.375,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_25,荒川 / basin 25,18,12,6,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_26,荒川 / basin 26,19,4,15,0.21052631578947367,0.7894736842105263,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_27,荒川 / basin 27,15,9,6,0.6,0.4,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_36,荒川 / basin 36,1,1,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_37,荒川 / basin 37,7,2,5,0.2857142857142857,0.7142857142857143,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_38,荒川 / basin 38,5,2,3,0.4,0.6,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_39,荒川 / basin 39,5,3,2,0.6,0.4,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_40,荒川 / basin 40,3,0,3,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_42,荒川 / basin 42,15,5,10,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_44,荒川 / basin 44,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_47,荒川 / basin 47,11,4,7,0.36363636363636365,0.6363636363636364,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_51,荒川 / basin 51,2,2,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_52,荒川 / basin 52,22,13,9,0.5909090909090909,0.4090909090909091,eligible
unit_basin,Ko->Na,4,B_830304_53,荒川 / basin 53,6,4,2,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_54,荒川 / basin 54,16,2,14,0.125,0.875,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_55,荒川 / basin 55,23,6,17,0.2608695652173913,0.7391304347826086,eligible
unit_basin,Ko->Na,4,B_830304_56,荒川 / basin 56,12,5,7,0.4166666666666667,0.5833333333333334,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_57,荒川 / basin 57,23,5,18,0.21739130434782608,0.782608695652174,eligible
unit_basin,Ko->Na,4,B_830304_61,荒川 / basin 61,11,4,7,0.36363636363636365,0.6363636363636364,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_67,荒川 / basin 67,3,0,3,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_68,荒川 / basin 68,5,5,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_69,荒川 / basin 69,10,3,7,0.3,0.7,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_70,荒川 / basin 70,19,3,16,0.15789473684210525,0.8421052631578947,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_79,荒川 / basin 79,2,2,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_83,荒川 / basin 83,10,7,3,0.7,0.3,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_86,荒川 / basin 86,32,22,10,0.6875,0.3125,eligible
unit_basin,Ko->Na,4,B_830304_87,荒川 / basin 87,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830304_88,荒川 / basin 88,9,1,8,0.1111111111111111,0.8888888888888888,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_10,多摩川 / basin 10,58,18,40,0.3103448275862069,0.6896551724137931,eligible
unit_basin,Ko->Na,4,B_830305_12,多摩川 / basin 12,59,16,43,0.2711864406779661,0.7288135593220338,eligible
unit_basin,Ko->Na,4,B_830305_13,多摩川 / basin 13,30,9,21,0.3,0.7,eligible
unit_basin,Ko->Na,4,B_830305_14,多摩川 / basin 14,26,9,17,0.34615384615384615,0.6538461538461539,eligible
unit_basin,Ko->Na,4,B_830305_16,多摩川 / basin 16,6,1,5,0.16666666666666666,0.8333333333333334,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_17,多摩川 / basin 17,19,14,5,0.7368421052631579,0.2631578947368421,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_18,多摩川 / basin 18,31,23,8,0.7419354838709677,0.25806451612903225,eligible
unit_basin,Ko->Na,4,B_830305_19,多摩川 / basin 19,98,3,95,0.030612244897959183,0.9693877551020408,eligible
unit_basin,Ko->Na,4,B_830305_2,多摩川 / basin 2,48,19,29,0.3958333333333333,0.6041666666666666,eligible
unit_basin,Ko->Na,4,B_830305_20,多摩川 / basin 20,13,1,12,0.07692307692307693,0.9230769230769231,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_22,多摩川 / basin 22,11,8,3,0.7272727272727273,0.2727272727272727,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_23,多摩川 / basin 23,53,26,27,0.49056603773584906,0.5094339622641509,eligible
unit_basin,Ko->Na,4,B_830305_24,多摩川 / basin 24,2,1,1,0.5,0.5,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_25,多摩川 / basin 25,20,2,18,0.1,0.9,eligible
unit_basin,Ko->Na,4,B_830305_26,多摩川 / basin 26,2,0,2,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_27,多摩川 / basin 27,11,5,6,0.45454545454545453,0.5454545454545454,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_28,多摩川 / basin 28,22,16,6,0.7272727272727273,0.2727272727272727,eligible
unit_basin,Ko->Na,4,B_830305_29,多摩川 / basin 29,1,1,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_3,多摩川 / basin 3,38,8,30,0.21052631578947367,0.7894736842105263,eligible
unit_basin,Ko->Na,4,B_830305_30,多摩川 / basin 30,29,20,9,0.6896551724137931,0.3103448275862069,eligible
unit_basin,Ko->Na,4,B_830305_31,多摩川 / basin 31,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_33,多摩川 / basin 33,10,3,7,0.3,0.7,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_34,多摩川 / basin 34,8,1,7,0.125,0.875,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_35,多摩川 / basin 35,36,15,21,0.4166666666666667,0.5833333333333334,eligible
unit_basin,Ko->Na,4,B_830305_36,多摩川 / basin 36,13,4,9,0.3076923076923077,0.6923076923076923,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_37,多摩川 / basin 37,3,1,2,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_38,多摩川 / basin 38,4,3,1,0.75,0.25,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_40,多摩川 / basin 40,27,13,14,0.48148148148148145,0.5185185185185185,eligible
unit_basin,Ko->Na,4,B_830305_41,多摩川 / basin 41,9,2,7,0.2222222222222222,0.7777777777777778,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_42,多摩川 / basin 42,4,1,3,0.25,0.75,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_43,多摩川 / basin 43,22,5,17,0.22727272727272727,0.7727272727272727,eligible
unit_basin,Ko->Na,4,B_830305_44,多摩川 / basin 44,8,2,6,0.25,0.75,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_47,多摩川 / basin 47,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_48,多摩川 / basin 48,5,2,3,0.4,0.6,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_49,多摩川 / basin 49,5,1,4,0.2,0.8,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_5,多摩川 / basin 5,14,0,14,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_50,多摩川 / basin 50,16,2,14,0.125,0.875,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_51,多摩川 / basin 51,4,1,3,0.25,0.75,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_52,多摩川 / basin 52,9,2,7,0.2222222222222222,0.7777777777777778,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_55,多摩川 / basin 55,4,0,4,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_56,多摩川 / basin 56,54,3,51,0.05555555555555555,0.9444444444444444,eligible
unit_basin,Ko->Na,4,B_830305_60,多摩川 / basin 60,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_62,多摩川 / basin 62,3,0,3,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_66,多摩川 / basin 66,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_71,多摩川 / basin 71,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_72,多摩川 / basin 72,1,1,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_73,多摩川 / basin 73,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_75,多摩川 / basin 75,3,1,2,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_8,多摩川 / basin 8,38,8,30,0.21052631578947367,0.7894736842105263,eligible
unit_basin,Ko->Na,4,B_830305_88,多摩川 / basin 88,1,0,1,0,1,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830305_9,多摩川 / basin 9,1,1,0,1,0,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830306_16,鶴見川 / basin 16,31,25,6,0.8064516129032258,0.1935483870967742,eligible
unit_basin,Ko->Na,4,B_830306_17,鶴見川 / basin 17,4,2,2,0.5,0.5,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830306_19,鶴見川 / basin 19,6,1,5,0.16666666666666666,0.8333333333333334,low_n_descriptive_only
unit_basin,Ko->Na,4,B_830306_20,鶴見川 / basin 20,49,38,11,0.7755102040816326,0.22448979591836735,eligible
unit_basin,Ko->Na,4,B_830306_21,鶴見川 / basin 21,17,7,10,0.4117647058823529,0.5882352941176471,low_n_descriptive_only
unit_basin,Ko->Na,4,B_unknown_0,古川・目黒川・立会川・呑川 / basin 0,138,54,84,0.391304347826087,0.6086956521739131,eligible
unit_basin,Na->He,5,B_120000_6,名称不明 / basin 6,1,1,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_130000_1,名称不明 / basin 1,4,4,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_130000_4,名称不明 / basin 4,6,4,2,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Na->He,5,B_130000_5,名称不明 / basin 5,30,30,0,1,0,eligible
unit_basin,Na->He,5,B_130000_6,名称不明 / basin 6,4,3,1,0.75,0.25,low_n_descriptive_only
unit_basin,Na->He,5,B_140013_17,境川 / basin 17,166,162,4,0.9759036144578314,0.024096385542168676,eligible
unit_basin,Na->He,5,B_140013_19,境川 / basin 19,10,9,1,0.9,0.1,low_n_descriptive_only
unit_basin,Na->He,5,B_830303_345,利根川 / basin 345,1,1,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830303_347,利根川 / basin 347,6,6,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830303_389,利根川 / basin 389,1,1,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830303_393,利根川 / basin 393,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Na->He,5,B_830303_427,利根川 / basin 427,4,4,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830303_478,利根川 / basin 478,3,3,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830303_517,利根川 / basin 517,5,4,1,0.8,0.2,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_120,荒川 / basin 120,28,28,0,1,0,eligible
unit_basin,Na->He,5,B_830304_15,荒川 / basin 15,5,5,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_16,荒川 / basin 16,7,6,1,0.8571428571428571,0.14285714285714285,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_161,荒川 / basin 161,1,1,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_194,荒川 / basin 194,3,3,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_25,荒川 / basin 25,21,20,1,0.9523809523809523,0.047619047619047616,eligible
unit_basin,Na->He,5,B_830304_26,荒川 / basin 26,6,4,2,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_27,荒川 / basin 27,11,8,3,0.7272727272727273,0.2727272727272727,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_36,荒川 / basin 36,1,1,0,1,0,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_37,荒川 / basin 37,2,1,1,0.5,0.5,low_n_descriptive_only
unit_basin,Na->He,5,B_830304_38,荒川 / basin 38,3,3,0,1,0,low_n_descriptive_only
