place_id,sequence_string,sequence_label,sequence_cluster_id
13111003900,0001100,seq_0001100,SC3
13111004000,0001100,seq_0001100,SC3
13111004100,0001100,seq_0001100,SC3
13111004200,0001100,seq_0001100,SC3
13111004300,0001100,seq_0001100,SC3
13111004400,0001100,seq_0001100,SC3
13111004500,0100000,seq_0100000,SC1
13111004600,0001100,seq_0001100,SC3
13111004700,0001100,seq_0001100,SC3
13111004800,0110000,seq_0110000,SC1
13111004900,0000110,seq_0000110,SC1
13111005000,0001000,seq_0001000,SC3
13111005100,0001000,seq_0001000,SC3
13111005200,0001000,seq_0001000,SC3
13111005300,0001000,seq_0001000,SC3
13111005400,0001000,seq_0001000,SC3
13111005500,0001000,seq_0001000,SC3
13111005600,0001000,seq_0001000,SC3
13111005700,1111010,seq_1111010,SC1
13111005800,0100000,seq_0100000,SC1
13111005900,0100000,seq_0100000,SC1
13111006000,0100000,seq_0100000,SC1
13111006100,0001100,seq_0001100,SC3
13111006200,0100000,seq_0100000,SC1
13111006300,0100000,seq_0100000,SC1
13111006400,0001100,seq_0001100,SC3
13111006500,0110000,seq_0110000,SC1
13111006600,0010000,seq_0010000,SC2
13111006700,1100000,seq_1100000,SC1
13111006800,0001100,seq_0001100,SC3
13111006900,0100000,seq_0100000,SC1
13111006902,0000001,seq_0000001,SC1
13111007000,0000111,seq_0000111,SC1
13111007100,0001010,seq_0001010,SC3
13111007200,0010000,seq_0010000,SC2
13111007300,0011100,seq_0011100,SC3
13111007400,0110000,seq_0110000,SC1
13111007500,0010000,seq_0010000,SC2
13111007600,0100000,seq_0100000,SC1
13111007700,0100000,seq_0100000,SC1
13111007800,0100000,seq_0100000,SC1
13111007900,0001100,seq_0001100,SC3
13111008000,0001100,seq_0001100,SC3
13111008100,0011001,seq_0011001,SC1
13111008200,0000110,seq_0000110,SC1
13111008300,0001000,seq_0001000,SC3
13111008400,0010000,seq_0010000,SC2
13111008500,0100000,seq_0100000,SC1
13111008600,0001000,seq_0001000,SC3
13111008700,0100000,seq_0100000,SC1
13111008800,0001100,seq_0001100,SC3
13111008900,0001100,seq_0001100,SC3
13111009001,1111101,seq_1111101,SC1
13111009002,0001000,seq_0001000,SC3
13111009003,0001000,seq_0001000,SC3
13111009100,0001100,seq_0001100,SC3
13111009200,0000110,seq_0000110,SC1
13111009300,0010110,seq_0010110,SC1
13111009400,0001000,seq_0001000,SC3
13111009500,0000110,seq_0000110,SC1
13111009600,0001000,seq_0001000,SC3
13111009700,0001000,seq_0001000,SC3
13111009800,0001000,seq_0001000,SC3
13111009900,0000110,seq_0000110,SC1
13111010000,0001000,seq_0001000,SC3
13111010100,0001000,seq_0001000,SC3
13111010200,0000110,seq_0000110,SC1
13111010300,0000110,seq_0000110,SC1
13111010400,0000110,seq_0000110,SC1
13111010500,0000100,seq_0000100,SC4
13111010600,0001001,seq_0001001,SC3
13111010700,0000001,seq_0000001,SC1
13111010800,0000110,seq_0000110,SC1
13111010900,0001100,seq_0001100,SC3
13111011000,0110000,seq_0110000,SC1
13111011100,0001100,seq_0001100,SC3
13111011200,0001000,seq_0001000,SC3
13111011300,0000001,seq_0000001,SC1
13111011400,0000001,seq_0000001,SC1
13111011500,0000001,seq_0000001,SC1
13111011600,0100000,seq_0100000,SC1
13111011700,0000001,seq_0000001,SC1
13111011800,0001100,seq_0001100,SC3
13111012000,0000001,seq_0000001,SC1
13111012100,0000001,seq_0000001,SC1
13111012200,0010000,seq_0010000,SC2
13111012300,0001100,seq_0001100,SC3
13111012400,0001100,seq_0001100,SC3
13111012500,0001100,seq_0001100,SC3
13111012700,0000001,seq_0000001,SC1
13111012800,0000001,seq_0000001,SC1
13111012900,0000001,seq_0000001,SC1
13111013000,0000001,seq_0000001,SC1
13111013100,0000001,seq_0000001,SC1
13111013200,0001100,seq_0001100,SC3
13111013300,0001100,seq_0001100,SC3
13111013400,0010000,seq_0010000,SC2
13111013500,0110000,seq_0110000,SC1
13111013600,0010000,seq_0010000,SC2
13111013700,0100000,seq_0100000,SC1
13111013800,0010000,seq_0010000,SC2
13111013900,0000001,seq_0000001,SC1
13111014000,0000001,seq_0000001,SC1
13111014100,0000010,seq_0000010,SC1
13111014200,0001000,seq_0001000,SC3
13111014300,0010000,seq_0010000,SC2
13111014400,0001100,seq_0001100,SC3
13111014500,0001000,seq_0001000,SC3
13111014600,0001100,seq_0001100,SC3
13111014700,0000010,seq_0000010,SC1
13111014800,0000001,seq_0000001,SC1
13111014900,0001100,seq_0001100,SC3
13111015000,0001100,seq_0001100,SC3
13111015100,0001000,seq_0001000,SC3
13111015200,0001100,seq_0001100,SC3
13111015300,0000001,seq_0000001,SC1
13111015400,0001100,seq_0001100,SC3
13111015500,0001000,seq_0001000,SC3
13111015600,0001000,seq_0001000,SC3
13111015700,0001000,seq_0001000,SC3
13111015800,0001000,seq_0001000,SC3
13111015900,0001000,seq_0001000,SC3
13111016000,0001000,seq_0001000,SC3
13111016100,0001100,seq_0001100,SC3
13111016200,0000001,seq_0000001,SC1
13111016300,0000001,seq_0000001,SC1
13111016400,0000001,seq_0000001,SC1
13111016500,0000001,seq_0000001,SC1
13111016700,0001100,seq_0001100,SC3
13111016800,0001100,seq_0001100,SC3
13111016900,0100000,seq_0100000,SC1
13111017000,0000001,seq_0000001,SC1
13111017100,0001000,seq_0001000,SC3
13111017200,0100001,seq_0100001,SC1
13111017300,0110000,seq_0110000,SC1
13111017400,0001100,seq_0001100,SC3
13111017500,0001100,seq_0001100,SC3
13111017600,0001100,seq_0001100,SC3
13111017700,0001100,seq_0001100,SC3
13111017800,0001100,seq_0001100,SC3
13111017900,0001100,seq_0001100,SC3
13111018000,0001100,seq_0001100,SC3
13111018200,0000001,seq_0000001,SC1
13111018300,0000001,seq_0000001,SC1
13111018400,0000000,seq_0000000,SC0_no_presence
13111018500,0000010,seq_0000010,SC1
13111018600,0000100,seq_0000100,SC4
13111018700,0000001,seq_0000001,SC1
13111018800,0001000,seq_0001000,SC3
13111018900,0000001,seq_0000001,SC1
13111019000,0000001,seq_0000001,SC1
13111019100,0000001,seq_0000001,SC1
13111019200,0000000,seq_0000000,SC0_no_presence
13111019300,0000000,seq_0000000,SC0_no_presence
13111019400,0000000,seq_0000000,SC0_no_presence
13111019500,0000000,seq_0000000,SC0_no_presence
13111019600,0000000,seq_0000000,SC0_no_presence
13111019700,0000000,seq_0000000,SC0_no_presence
13111019800,0000000,seq_0000000,SC0_no_presence
13111019900,0000001,seq_0000001,SC1
13111020000,0001000,seq_0001000,SC3
13111020100,0000110,seq_0000110,SC1
13111020200,0000110,seq_0000110,SC1
13111020300,0100000,seq_0100000,SC1
13111020500,0001000,seq_0001000,SC3
13111020600,0000110,seq_0000110,SC1
13111020700,0001000,seq_0001000,SC3
13111020800,0000111,seq_0000111,SC1
13111020900,0001000,seq_0001000,SC3
13111021000,0000000,seq_0000000,SC0_no_presence
13111021100,0000100,seq_0000100,SC4
13111021200,0000110,seq_0000110,SC1
13111021300,0000110,seq_0000110,SC1
13111021400,0000000,seq_0000000,SC0_no_presence
13111021500,0000000,seq_0000000,SC0_no_presence
13111021600,0000000,seq_0000000,SC0_no_presence
13111021700,0000110,seq_0000110,SC1
13111021800,0000000,seq_0000000,SC0_no_presence
13111021900,0000110,seq_0000110,SC1
13111022000,0000110,seq_0000110,SC1
13111022100,0000000,seq_0000000,SC0_no_presence
13111022200,0000001,seq_0000001,SC1
13111022300,0000000,seq_0000000,SC0_no_presence
13111022400,0001100,seq_0001100,SC3
13111022500,0100000,seq_0100000,SC1
13111022600,0000011,seq_0000011,SC1
13111022700,0100000,seq_0100000,SC1
13111022800,0000000,seq_0000000,SC0_no_presence
13111022900,0100000,seq_0100000,SC1
13111023000,0101000,seq_0101000,SC1
13111023100,0001100,seq_0001100,SC3
13111023200,0001100,seq_0001100,SC3
13111023300,0010000,seq_0010000,SC2
13111023400,0001000,seq_0001000,SC3
13111023500,0001100,seq_0001100,SC3
13111023600,0001100,seq_0001100,SC3
13112000100,1101110,seq_1101110,SC1
13112000200,0100000,seq_0100000,SC1
13112000300,1111111,seq_1111111,SC1
13112000400,0100000,seq_0100000,SC1
13112000500,1100000,seq_1100000,SC1
13112000600,0000001,seq_0000001,SC1
13112000700,0100011,seq_0100011,SC1
13112000800,0001000,seq_0001000,SC3
13112000900,1111010,seq_1111010,SC1
13112001002,0001000,seq_0001000,SC3
13112001003,0001000,seq_0001000,SC3
13112001004,0001000,seq_0001000,SC3
13112001005,0001000,seq_0001000,SC3
13112001006,0001000,seq_0001000,SC3
13112001007,0001000,seq_0001000,SC3
13112001008,0001000,seq_0001000,SC3
13112001009,0001000,seq_0001000,SC3
13112001800,1111111,seq_1111111,SC1
13112001900,1111011,seq_1111011,SC1
13112002000,0001000,seq_0001000,SC3
13112002100,0001000,seq_0001000,SC3
13112002200,0100000,seq_0100000,SC1
13112002300,1101110,seq_1101110,SC1
13112002400,0001000,seq_0001000,SC3
13112002500,0001000,seq_0001000,SC3
13112002600,0001000,seq_0001000,SC3
13112002801,0001000,seq_0001000,SC3
13112002802,0001000,seq_0001000,SC3
13112002803,0001000,seq_0001000,SC3
13112002804,0001000,seq_0001000,SC3
13112002805,0001000,seq_0001000,SC3
13112002806,0001000,seq_0001000,SC3
13112002807,0001000,seq_0001000,SC3
13112002808,0001000,seq_0001000,SC3
13112002900,0101111,seq_0101111,SC1
13112003000,0111111,seq_0111111,SC1
13112003100,0001000,seq_0001000,SC3
13112003200,0101000,seq_0101000,SC1
13112003301,0001000,seq_0001000,SC3
13112003302,0001000,seq_0001000,SC3
13112003303,0001000,seq_0001000,SC3
13112003600,0100000,seq_0100000,SC1
13112003700,0111001,seq_0111001,SC1
13112003800,0101111,seq_0101111,SC1
13112003901,0001000,seq_0001000,SC3
13112003902,0001000,seq_0001000,SC3
13112003903,0001000,seq_0001000,SC3
13112003904,0001000,seq_0001000,SC3
13112003905,0001000,seq_0001000,SC3
13112003906,0001000,seq_0001000,SC3
13112003907,0001000,seq_0001000,SC3
13112003908,0001000,seq_0001000,SC3
13112003909,0001000,seq_0001000,SC3
13112004500,1001110,seq_1001110,SC1
13112004700,0000001,seq_0000001,SC1
13112004800,1111101,seq_1111101,SC1
13112004900,0001100,seq_0001100,SC3
13112005000,0001000,seq_0001000,SC3
13112005100,0001000,seq_0001000,SC3
13112005200,1111111,seq_1111111,SC1
13112005300,0100001,seq_0100001,SC1
13112005400,0101110,seq_0101110,SC1
13112005500,0100000,seq_0100000,SC1
13112005600,0100000,seq_0100000,SC1
13112005700,0100000,seq_0100000,SC1
13112005800,1100001,seq_1100001,SC1
13112005900,0100000,seq_0100000,SC1
13112006000,0100000,seq_0100000,SC1
13112006100,0100000,seq_0100000,SC1
13112006200,0100000,seq_0100000,SC1
13112006300,1000000,seq_1000000,SC5
13112006400,1110000,seq_1110000,SC1
13112006500,0110000,seq_0110000,SC1
13112006600,0110000,seq_0110000,SC1
13112006700,0010000,seq_0010000,SC2
13112006800,0111000,seq_0111000,SC1
13112007000,1100000,seq_1100000,SC1
13112007200,0100000,seq_0100000,SC1
13112007300,0100000,seq_0100000,SC1
13112007400,0110000,seq_0110000,SC1
13112007500,0100000,seq_0100000,SC1
13112007600,0100000,seq_0100000,SC1
13112007700,0100000,seq_0100000,SC1
13112007800,0001000,seq_0001000,SC3
13112007900,0100000,seq_0100000,SC1
13112008000,0000001,seq_0000001,SC1
13112008100,0100000,seq_0100000,SC1
13112008200,0100000,seq_0100000,SC1
13112008300,0100000,seq_0100000,SC1
13112008400,0100000,seq_0100000,SC1
13112008500,0101001,seq_0101001,SC1
13112008600,1111010,seq_1111010,SC1
13112008700,0100000,seq_0100000,SC1
13112008800,0000001,seq_0000001,SC1
13112008900,0110000,seq_0110000,SC1
13112009000,0100000,seq_0100000,SC1
13112009100,0100000,seq_0100000,SC1
13112009200,0100000,seq_0100000,SC1
13112009400,0000000,seq_0000000,SC0_no_presence
13112009500,0100000,seq_0100000,SC1
13112009600,1100000,seq_1100000,SC1
13112009900,0100000,seq_0100000,SC1
13112010000,0100000,seq_0100000,SC1
13112010300,0100000,seq_0100000,SC1
13112010500,1111111,seq_1111111,SC1
13112010700,1111111,seq_1111111,SC1
13112010800,0001000,seq_0001000,SC3
13112010900,0001000,seq_0001000,SC3
13112011000,0001000,seq_0001000,SC3
13112011100,0000001,seq_0000001,SC1
13112011200,1111001,seq_1111001,SC1
13112011300,0001000,seq_0001000,SC3
13112011400,0001000,seq_0001000,SC3
13112011500,0001000,seq_0001000,SC3
13112011600,0100000,seq_0100000,SC1
13112011700,1111111,seq_1111111,SC1
13112011800,0001000,seq_0001000,SC3
13112011900,0001000,seq_0001000,SC3
13112012000,0001000,seq_0001000,SC3
13112012100,1101001,seq_1101001,SC1
13112012300,1100001,seq_1100001,SC1
13112012500,0100000,seq_0100000,SC1
13112012600,0001100,seq_0001100,SC3
13112012700,0001000,seq_0001000,SC3
13112012800,0001000,seq_0001000,SC3
13112012900,0001000,seq_0001000,SC3
13112013000,0001000,seq_0001000,SC3
13112013100,0000001,seq_0000001,SC1
13112013200,0001000,seq_0001000,SC3
13112013300,0001000,seq_0001000,SC3
13112013400,0001000,seq_0001000,SC3
13112013500,0001000,seq_0001000,SC3
13112013600,0001000,seq_0001000,SC3
13112013700,0001000,seq_0001000,SC3
13112013800,0001001,seq_0001001,SC3
13112013900,0001000,seq_0001000,SC3
13112014000,0001000,seq_0001000,SC3
13112014100,0001000,seq_0001000,SC3
13112014200,0100000,seq_0100000,SC1
13112014300,1110011,seq_1110011,SC1
13112014400,0100000,seq_0100000,SC1
13112014500,1111000,seq_1111000,SC1
13112014600,0100000,seq_0100000,SC1
13112014700,0001000,seq_0001000,SC3
13112015200,0100000,seq_0100000,SC1
13112015300,0100000,seq_0100000,SC1
13112015400,0101000,seq_0101000,SC1
13112015500,1101000,seq_1101000,SC1
13112015800,0100000,seq_0100000,SC1
13112015900,1111111,seq_1111111,SC1
13112016000,1100000,seq_1100000,SC1
13112016100,0001000,seq_0001000,SC3
13112016200,0010000,seq_0010000,SC2
13112016300,0100000,seq_0100000,SC1
13112016500,0101000,seq_0101000,SC1
13112016700,0000001,seq_0000001,SC1
13112016800,0101001,seq_0101001,SC1
13112017200,0100000,seq_0100000,SC1
13112017500,0100000,seq_0100000,SC1
13112017700,0000110,seq_0000110,SC1
13112017800,1100000,seq_1100000,SC1
13112017900,0000001,seq_0000001,SC1
13112018000,0100000,seq_0100000,SC1
13112018100,0100000,seq_0100000,SC1
13112018200,0100000,seq_0100000,SC1
13112018300,0000110,seq_0000110,SC1
13112018500,0000001,seq_0000001,SC1
13112018600,0000001,seq_0000001,SC1
13112018800,0101001,seq_0101001,SC1
13112018900,0001000,seq_0001000,SC3
13112019000,1101110,seq_1101110,SC1
13112019100,0000111,seq_0000111,SC1
13112019200,0000001,seq_0000001,SC1
13112019300,0000001,seq_0000001,SC1
13112019400,0100000,seq_0100000,SC1
13112019500,0001000,seq_0001000,SC3
13112019700,0001100,seq_0001100,SC3
13112019900,0000000,seq_0000000,SC0_no_presence
13112020000,1111000,seq_1111000,SC1
13112020100,0101000,seq_0101000,SC1
13112020300,0101000,seq_0101000,SC1
13112020500,0100000,seq_0100000,SC1
13112020600,0100000,seq_0100000,SC1
13112020700,0000001,seq_0000001,SC1
13112020800,0000001,seq_0000001,SC1
13112020900,0000001,seq_0000001,SC1
13112021000,0000001,seq_0000001,SC1
13112021100,0100000,seq_0100000,SC1
13112021200,0000001,seq_0000001,SC1
13112021400,0100000,seq_0100000,SC1
13112021500,1101100,seq_1101100,SC1
13112021600,0000010,seq_0000010,SC1
13112021700,0100000,seq_0100000,SC1
13112021800,0000001,seq_0000001,SC1
13112021900,0100000,seq_0100000,SC1
13112022000,0001000,seq_0001000,SC3
13112022200,0001000,seq_0001000,SC3
13112022300,0100000,seq_0100000,SC1
13112022400,0000001,seq_0000001,SC1
13112022700,0000001,seq_0000001,SC1
13112022800,0000001,seq_0000001,SC1
13112023200,0001000,seq_0001000,SC3
13112023300,0111110,seq_0111110,SC1
13112023500,0101100,seq_0101100,SC1
13112023700,0000001,seq_0000001,SC1
13112023800,0100001,seq_0100001,SC1
13112023900,0000001,seq_0000001,SC1
13112024000,0000001,seq_0000001,SC1
13112024100,0100000,seq_0100000,SC1
13112024200,0101000,seq_0101000,SC1
13112024300,0000001,seq_0000001,SC1
13112024500,0001111,seq_0001111,SC1
13112024600,1100110,seq_1100110,SC1
13112024700,1101111,seq_1101111,SC1
13112024800,0101001,seq_0101001,SC1
13112024900,0000111,seq_0000111,SC1
13112025000,0101000,seq_0101000,SC1
13112025100,0001000,seq_0001000,SC3
13112025800,0101000,seq_0101000,SC1
13112026201,0001000,seq_0001000,SC3
13112026202,0001000,seq_0001000,SC3
13112026203,0001000,seq_0001000,SC3
13112026204,0001000,seq_0001000,SC3
13112026205,0001000,seq_0001000,SC3
13112026206,0001000,seq_0001000,SC3
13112026207,0001000,seq_0001000,SC3
13112026209,0001000,seq_0001000,SC3
13112026211,0001000,seq_0001000,SC3
13112026212,0001000,seq_0001000,SC3
13112026213,0001000,seq_0001000,SC3
13112026214,0001000,seq_0001000,SC3
13112026215,0001000,seq_0001000,SC3
13112026400,0101111,seq_0101111,SC1
13112026500,1001111,seq_1001111,SC1
13112026601,0001000,seq_0001000,SC3
13112026602,0001000,seq_0001000,SC3
13112026800,0001000,seq_0001000,SC3
13112027200,0001000,seq_0001000,SC3
13112027300,0001000,seq_0001000,SC3
13112027400,1100100,seq_1100100,SC1
13112027500,0100000,seq_0100000,SC1
13112027600,0100000,seq_0100000,SC1
13112027700,0100000,seq_0100000,SC1
13112027800,1100001,seq_1100001,SC1
13112028000,0101111,seq_0101111,SC1
13112028100,1100111,seq_1100111,SC1
13112028200,0000001,seq_0000001,SC1
13112028500,0001111,seq_0001111,SC1
13112028600,0001000,seq_0001000,SC3
13112028700,1101000,seq_1101000,SC1
13112028800,0111111,seq_0111111,SC1
13112029400,1111000,seq_1111000,SC1
13112029500,0100000,seq_0100000,SC1
13112029600,1111001,seq_1111001,SC1
13112029700,1101001,seq_1101001,SC1
13112029800,0100000,seq_0100000,SC1
13112030300,0001000,seq_0001000,SC3
13112030400,0100000,seq_0100000,SC1
13112030700,0001000,seq_0001000,SC3
13112030800,0001000,seq_0001000,SC3
13112030900,0001000,seq_0001000,SC3
13112031000,0001000,seq_0001000,SC3
13112031100,0001000,seq_0001000,SC3
13112031300,0001000,seq_0001000,SC3
13112031400,0100000,seq_0100000,SC1
13112031500,0001000,seq_0001000,SC3
13112031600,0001000,seq_0001000,SC3
13112031700,0001000,seq_0001000,SC3
13112031800,0001000,seq_0001000,SC3
13112031900,1100000,seq_1100000,SC1
13112032000,0100000,seq_0100000,SC1
13112032100,0100000,seq_0100000,SC1
13112032200,0101000,seq_0101000,SC1
13112032300,0001000,seq_0001000,SC3
13112032400,0001000,seq_0001000,SC3
13112032500,1101110,seq_1101110,SC1
13112032600,0100001,seq_0100001,SC1
13112032700,0001000,seq_0001000,SC3
13112033000,0001000,seq_0001000,SC3
13112033100,0001000,seq_0001000,SC3
13112033200,0001000,seq_0001000,SC3
13112033300,1100000,seq_1100000,SC1
13112033400,0001000,seq_0001000,SC3
13112033500,0001000,seq_0001000,SC3
13112033600,0001000,seq_0001000,SC3
13112033700,0001000,seq_0001000,SC3
13113000100,0100000,seq_0100000,SC1
13113000200,0101110,seq_0101110,SC1
13113000300,0100000,seq_0100000,SC1
13113000400,0001000,seq_0001000,SC3
13113000600,0100000,seq_0100000,SC1
13113000700,0100000,seq_0100000,SC1
13113000800,0100000,seq_0100000,SC1
13113000900,0001000,seq_0001000,SC3
13113001000,0100000,seq_0100000,SC1
13113001100,0100000,seq_0100000,SC1
13113001200,0001100,seq_0001100,SC3
13113001300,0001100,seq_0001100,SC3
13113001400,0001000,seq_0001000,SC3
13113001500,0100000,seq_0100000,SC1
13113001600,0100000,seq_0100000,SC1
13113001700,0001000,seq_0001000,SC3
13113002000,0100000,seq_0100000,SC1
13113002100,0100000,seq_0100000,SC1
13113002200,0001000,seq_0001000,SC3
13113002300,0001000,seq_0001000,SC3
13113002600,0110110,seq_0110110,SC1
13113002700,0100000,seq_0100000,SC1
13113002800,0100000,seq_0100000,SC1
13113002900,0001000,seq_0001000,SC3
13113003000,0100000,seq_0100000,SC1
13113003100,0001100,seq_0001100,SC3
13113003300,0100000,seq_0100000,SC1
13113003400,0000000,seq_0000000,SC0_no_presence
13113003500,0001000,seq_0001000,SC3
13113003600,0001100,seq_0001100,SC3
13113003800,0100000,seq_0100000,SC1
13113003900,1100000,seq_1100000,SC1
13113004000,0001100,seq_0001100,SC3
13113004100,0001100,seq_0001100,SC3
13113004200,0110000,seq_0110000,SC1
13113004400,0100000,seq_0100000,SC1
13113004500,0001100,seq_0001100,SC3
13113004600,0100000,seq_0100000,SC1
13113004700,0001100,seq_0001100,SC3
13113004800,0001100,seq_0001100,SC3
13113004900,0100000,seq_0100000,SC1
13113005000,0001000,seq_0001000,SC3
13113005100,0001000,seq_0001000,SC3
13113005200,1010000,seq_1010000,SC2
13113005300,0100000,seq_0100000,SC1
13113005400,0000000,seq_0000000,SC0_no_presence
13113005500,0001000,seq_0001000,SC3
13113005600,0001000,seq_0001000,SC3
13113005700,0000000,seq_0000000,SC0_no_presence
13113005800,0111010,seq_0111010,SC1
13113006200,0001000,seq_0001000,SC3
13113006300,0100000,seq_0100000,SC1
13113006400,0001100,seq_0001100,SC3
13113006500,0001100,seq_0001100,SC3
13113006600,0000001,seq_0000001,SC1
13113006700,0100000,seq_0100000,SC1
13113006800,0001100,seq_0001100,SC3
13113007100,0100000,seq_0100000,SC1
13113007200,0001100,seq_0001100,SC3
13113007300,0100000,seq_0100000,SC1
13113007400,0100000,seq_0100000,SC1
13113007500,0110000,seq_0110000,SC1
